2024-05-09 14:20:59,452 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:00,346 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:00,352 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:00,352 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:00,916 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:00,918 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:00,919 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:03,813 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:03,953 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:03,954 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:15,949 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:16,032 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:16,032 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:22,834 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:22,837 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:22,837 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:21:47,950 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:21:48,094 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:21:48,094 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:56:13,180 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:56:13,183 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:56:13,184 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:56:26,005 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:56:26,013 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:56:26,013 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:56:48,940 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:56:51,133 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:56:51,133 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:57:00,991 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:57:12,213 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:57:12,213 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:58:59,370 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:58:59,377 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:58:59,377 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:59:16,758 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:59:16,767 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:59:16,767 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:59:16,856 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:59:16,864 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:59:16,865 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:59:19,244 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:59:21,784 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:59:21,784 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:59:55,407 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:59:55,440 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:59:55,440 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
